id,date,station_number,level(m)
178435,2023-09-01,sh001,3.35
178428,2023-08-31,sh001,3.6
178421,2023-08-30,sh001,3.66
178414,2023-08-29,sh001,3.7
178407,2023-08-28,sh001,3.75
178400,2023-08-27,sh001,3.8
178393,2023-08-26,sh001,3.84
178386,2023-08-25,sh001,3.9
178379,2023-08-24,sh001,4.0
178372,2023-08-23,sh001,4.14
178365,2023-08-22,sh001,4.25
178358,2023-08-21,sh001,4.25
178351,2023-08-20,sh001,4.21
178344,2023-08-19,sh001,4.15
178337,2023-08-18,sh001,4.1
178330,2023-08-17,sh001,4.0
178323,2023-08-16,sh001,4.0
178316,2023-08-15,sh001,4.0
178309,2023-08-14,sh001,3.92
178302,2023-08-13,sh001,3.85
178295,2023-08-12,sh001,3.75
178288,2023-08-11,sh001,3.78
178281,2023-08-10,sh001,3.83
178274,2023-08-09,sh001,3.88
178267,2023-08-08,sh001,3.95
178260,2023-08-07,sh001,4.0
178253,2023-08-06,sh001,4.1
178246,2023-08-05,sh001,4.14
178239,2023-08-04,sh001,4.2
178232,2023-08-03,sh001,4.25
178225,2023-08-02,sh001,4.3
178218,2023-08-01,sh001,4.38
178211,2023-07-31,sh001,4.44
178204,2023-07-30,sh001,4.55
178197,2023-07-29,sh001,4.55
178190,2023-07-28,sh001,4.65
178183,2023-07-27,sh001,4.7
178176,2023-07-26,sh001,4.78
178169,2023-07-25,sh001,4.85
178162,2023-07-24,sh001,5.0
178155,2023-07-23,sh001,4.88
178148,2023-07-22,sh001,4.8
178141,2023-07-21,sh001,4.66
178134,2023-07-20,sh001,4.55
178127,2023-07-19,sh001,4.35
178120,2023-07-18,sh001,4.4
178113,2023-07-17,sh001,4.44
178106,2023-07-16,sh001,4.5
178099,2023-07-15,sh001,4.53
178092,2023-07-14,sh001,4.58
178085,2023-07-13,sh001,4.65
178078,2023-07-12,sh001,4.7
178071,2023-07-11,sh001,4.77
178064,2023-07-10,sh001,4.84
178057,2023-07-09,sh001,4.9
178050,2023-07-08,sh001,4.9
178043,2023-07-07,sh001,5.0
178036,2023-07-06,sh001,5.0
178029,2023-07-05,sh001,5.0
178022,2023-07-04,sh001,5.12
178015,2023-07-03,sh001,5.25
178008,2023-07-02,sh001,5.42
178001,2023-07-01,sh001,5.6
177994,2023-06-30,sh001,5.72
177987,2023-06-29,sh001,5.9
177980,2023-06-28,sh001,6.05
177973,2023-06-27,sh001,6.15
177966,2023-06-26,sh001,6.22
177959,2023-06-25,sh001,6.35
177952,2023-06-24,sh001,6.35
177945,2023-06-23,sh001,6.21
177938,2023-06-22,sh001,6.0
177931,2023-06-21,sh001,6.06
177924,2023-06-20,sh001,6.06
177917,2023-06-19,sh001,6.24
177910,2023-06-18,sh001,6.5
177903,2023-06-17,sh001,6.8
177896,2023-06-16,sh001,7.14
177889,2023-06-15,sh001,7.38
177882,2023-06-14,sh001,7.5
177875,2023-06-13,sh001,7.55
177868,2023-06-12,sh001,7.65
177861,2023-06-11,sh001,7.65
177854,2023-06-10,sh001,7.65
177847,2023-06-09,sh001,7.6
177840,2023-06-08,sh001,7.6
177833,2023-06-07,sh001,7.6
177826,2023-06-06,sh001,7.6
177819,2023-06-05,sh001,7.56
177812,2023-06-04,sh001,7.45
177805,2023-06-03,sh001,7.33
177798,2023-06-02,sh001,7.15
177791,2023-06-01,sh001,7.38
177784,2023-05-31,sh001,7.65
177777,2023-05-30,sh001,7.78
177770,2023-05-29,sh001,7.9
177763,2023-05-28,sh001,8.0
177756,2023-05-27,sh001,8.12
177749,2023-05-26,sh001,8.18
177742,2023-05-25,sh001,8.22
177735,2023-05-24,sh001,8.3
177728,2023-05-23,sh001,8.3
177721,2023-05-22,sh001,8.3
177714,2023-05-21,sh001,8.3
177707,2023-05-20,sh001,8.3
177700,2023-05-19,sh001,8.3
177693,2023-05-18,sh001,8.3
177679,2023-05-17,sh001,8.3
177682,2023-05-16,sh001,8.3
175942,2023-05-15,sh001,8.3
175935,2023-05-14,sh001,8.3
175928,2023-05-13,sh001,8.3
175921,2023-05-12,sh001,8.3
175914,2023-05-11,sh001,8.3
175907,2023-05-10,sh001,8.3
175900,2023-05-09,sh001,8.3
175893,2023-05-08,sh001,7.9
175886,2023-05-07,sh001,7.8
175879,2023-05-06,sh001,7.65
175872,2023-05-05,sh001,7.6
175865,2023-05-04,sh001,7.5
175858,2023-05-03,sh001,7.55
175851,2023-05-02,sh001,7.35
175844,2023-05-01,sh001,7.15
175837,2023-04-30,sh001,7.0
175830,2023-04-29,sh001,7.0
175823,2023-04-28,sh001,6.8
175816,2023-04-27,sh001,6.58
175809,2023-04-26,sh001,6.38
175802,2023-04-25,sh001,6.5
175795,2023-04-24,sh001,6.6
175788,2023-04-23,sh001,6.5
175781,2023-04-22,sh001,7.0
175774,2023-04-21,sh001,7.5
175767,2023-04-20,sh001,7.8
175760,2023-04-19,sh001,7.88
175753,2023-04-18,sh001,7.8
175746,2023-04-17,sh001,7.7
175739,2023-04-16,sh001,7.5
175732,2023-04-15,sh001,7.4
175725,2023-04-14,sh001,7.4
175718,2023-04-13,sh001,7.4
175711,2023-04-12,sh001,7.45
175704,2023-04-11,sh001,7.45
175697,2023-04-10,sh001,7.52
175690,2023-04-09,sh001,7.52
175683,2023-04-08,sh001,7.45
175676,2023-04-07,sh001,7.33
175669,2023-04-06,sh001,7.18
175662,2023-04-05,sh001,6.9
175655,2023-04-04,sh001,6.68
175648,2023-04-03,sh001,6.4
175641,2023-04-02,sh001,6.0
175634,2023-04-01,sh001,5.78
175627,2023-03-31,sh001,5.42
175613,2023-03-30,sh001,5.12
175606,2023-03-29,sh001,4.75
175529,2023-03-28,sh001,4.35
175466,2023-03-27,sh001,3.35
174787,2023-03-26,sh001,3.0
174796,2023-03-25,sh001,2.6
174802,2023-03-24,sh001,2.0
174810,2023-03-23,sh001,1.4
174814,2023-03-22,sh001,1.3
174822,2023-03-21,sh001,1.3
174828,2023-03-20,sh001,1.3
174834,2023-03-19,sh001,1.3
174843,2023-03-18,sh001,1.3
174848,2023-03-17,sh001,1.3
174855,2023-03-16,sh001,1.3
174864,2023-03-15,sh001,1.3
174870,2023-03-14,sh001,1.3
174880,2023-03-13,sh001,1.3
174883,2023-03-12,sh001,1.3
174892,2023-03-11,sh001,1.3
174897,2023-03-10,sh001,1.3
174909,2023-03-09,sh001,1.3
174914,2023-03-08,sh001,1.3
174921,2023-03-07,sh001,1.3
174925,2023-03-06,sh001,1.3
174932,2023-03-05,sh001,1.3
174939,2023-03-04,sh001,1.3
174946,2023-03-03,sh001,1.3
174971,2023-03-01,sh001,1.3
174973,2023-02-28,sh001,1.3
174981,2023-02-27,sh001,1.3
174990,2023-02-26,sh001,1.3
174995,2023-02-25,sh001,1.3
175001,2023-02-24,sh001,1.3
175008,2023-02-23,sh001,1.3
175015,2023-02-22,sh001,1.3
175025,2023-02-21,sh001,1.3
175029,2023-02-20,sh001,1.3
175036,2023-02-19,sh001,1.3
175043,2023-02-18,sh001,1.3
175052,2023-02-17,sh001,1.3
175059,2023-02-15,sh001,1.3
175066,2023-02-14,sh001,1.3
175075,2023-02-13,sh001,1.3
175083,2023-02-12,sh001,1.3
175087,2023-02-11,sh001,1.3
175096,2023-02-10,sh001,1.3
175101,2023-02-09,sh001,1.3
175109,2023-02-08,sh001,1.3
175115,2023-02-07,sh001,1.3
175122,2023-02-06,sh001,1.3
175129,2023-02-05,sh001,1.3
175137,2023-02-04,sh001,1.3
175144,2023-02-03,sh001,1.3
175150,2023-02-02,sh001,1.3
175157,2023-02-01,sh001,1.3
175164,2023-01-31,sh001,1.3
175175,2023-01-30,sh001,1.3
175178,2023-01-29,sh001,1.3
175185,2023-01-28,sh001,1.3
175195,2023-01-27,sh001,1.3
175200,2023-01-26,sh001,1.3
175207,2023-01-25,sh001,1.3
175213,2023-01-24,sh001,1.3
175221,2023-01-23,sh001,1.3
175227,2023-01-22,sh001,1.4
175234,2023-01-21,sh001,1.4
175244,2023-01-20,sh001,1.4
175248,2023-01-19,sh001,1.4
175255,2023-01-18,sh001,1.4
175263,2023-01-17,sh001,1.4
175269,2023-01-16,sh001,1.4
175276,2023-01-15,sh001,1.4
175283,2023-01-14,sh001,1.4
175290,2023-01-13,sh001,1.4
175300,2023-01-12,sh001,1.5
175306,2023-01-11,sh001,1.5
175311,2023-01-10,sh001,1.5
175318,2023-01-09,sh001,1.5
175331,2023-01-08,sh001,1.5
175342,2023-01-07,sh001,1.5
175351,2023-01-06,sh001,1.5
175358,2023-01-05,sh001,1.6
175368,2023-01-04,sh001,1.7
175371,2023-01-03,sh001,1.7
175378,2023-01-02,sh001,1.7
175389,2023-01-01,sh001,1.8
167420,2022-12-31,sh001,1.85
167170,2022-12-30,sh001,1.92
166879,2022-12-29,sh001,1.96
166412,2022-12-28,sh001,2.0
166203,2022-12-27,sh001,2.04
166194,2022-12-26,sh001,2.08
165487,2022-12-23,sh001,2.17
165397,2022-12-21,sh001,2.32
165289,2022-12-20,sh001,2.36
165111,2022-12-19,sh001,2.4
164885,2022-12-18,sh001,2.48
164513,2022-12-17,sh001,2.55
164310,2022-12-14,sh001,2.75
163980,2022-12-13,sh001,2.8
163787,2022-12-12,sh001,2.92
163494,2022-12-11,sh001,2.95
163247,2022-12-08,sh001,3.12
163141,2022-12-06,sh001,3.22
162785,2022-12-05,sh001,3.3
162499,2022-12-04,sh001,3.38
162503,2022-12-03,sh001,3.44
162143,2022-12-02,sh001,3.5
161596,2022-12-01,sh001,3.54
161185,2022-11-30,sh001,3.6
161159,2022-11-29,sh001,3.75
160809,2022-11-28,sh001,3.85
142156,2022-11-27,sh001,3.9
142155,2022-11-26,sh001,4.0
142154,2022-11-25,sh001,4.07
142153,2022-11-24,sh001,4.21
142152,2022-11-23,sh001,4.3
142151,2022-11-22,sh001,4.38
142150,2022-11-21,sh001,4.45
142149,2022-11-20,sh001,4.55
142148,2022-11-19,sh001,4.6
142136,2022-11-18,sh001,4.7
142098,2022-11-17,sh001,4.78
142022,2022-11-15,sh001,4.9
141086,2022-11-14,sh001,5.0
140681,2022-11-12,sh001,5.25
140348,2022-11-11,sh001,5.4
140065,2022-11-10,sh001,5.56
139813,2022-11-09,sh001,5.75
139530,2022-11-08,sh001,5.95
139288,2022-11-07,sh001,6.12
139230,2022-11-06,sh001,6.0
138791,2022-11-05,sh001,5.88
138539,2022-11-04,sh001,5.75
138228,2022-11-03,sh001,5.6
137975,2022-11-02,sh001,5.56
137685,2022-11-01,sh001,5.5
137424,2022-10-31,sh001,5.38
137408,2022-10-30,sh001,5.35
136948,2022-10-29,sh001,5.3
136681,2022-10-28,sh001,5.21
136385,2022-10-27,sh001,5.1
136117,2022-10-26,sh001,5.18
135854,2022-10-25,sh001,5.25
135682,2022-10-24,sh001,5.38
135653,2022-10-22,sh001,5.42
135159,2022-10-21,sh001,5.35
135124,2022-10-20,sh001,5.3
134578,2022-10-18,sh001,5.1
134429,2022-10-17,sh001,5.0
134369,2022-10-16,sh001,4.86
133802,2022-10-14,sh001,4.65
133570,2022-10-13,sh001,4.56
133380,2022-10-12,sh001,4.45
133214,2022-10-11,sh001,4.38
133044,2022-10-10,sh001,4.35
132463,2022-10-07,sh001,4.0
132235,2022-10-06,sh001,4.03
131993,2022-10-05,sh001,4.08
131834,2022-10-04,sh001,4.12
131710,2022-10-03,sh001,4.18
131521,2022-10-02,sh001,4.21
130943,2022-09-29,sh001,4.35
130702,2022-09-28,sh001,4.4
130692,2022-09-27,sh001,4.44
130317,2022-09-26,sh001,4.5
130185,2022-09-25,sh001,4.58
129857,2022-09-23,sh001,4.69
129679,2022-09-22,sh001,4.75
129337,2022-09-20,sh001,4.83
129163,2022-09-19,sh001,4.88
128551,2022-09-16,sh001,5.1
128327,2022-09-15,sh001,5.05
128149,2022-09-14,sh001,4.98
128022,2022-09-13,sh001,4.93
127837,2022-09-12,sh001,4.88
127175,2022-09-09,sh001,4.7
126849,2022-09-08,sh001,4.63
126824,2022-09-07,sh001,4.55
126749,2022-09-06,sh001,4.5
126617,2022-09-05,sh001,4.44
126513,2022-09-04,sh001,4.35
125959,2022-08-31,sh001,4.38
125774,2022-08-29,sh001,4.55
125597,2022-08-28,sh001,4.65
125214,2022-08-25,sh001,4.25
125047,2022-08-24,sh001,4.12
124721,2022-08-22,sh001,3.65
124036,2022-08-19,sh001,3.45
123796,2022-08-18,sh001,3.4
123682,2022-08-17,sh001,3.36
123596,2022-08-16,sh001,3.33
123417,2022-08-15,sh001,3.3
122830,2022-08-13,sh001,3.15
122540,2022-08-12,sh001,3.07
122411,2022-08-11,sh001,3.0
122351,2022-08-10,sh001,2.9
122070,2022-08-09,sh001,2.86
121265,2022-08-05,sh001,2.68
121065,2022-08-04,sh001,2.65
120872,2022-08-03,sh001,2.58
120815,2022-08-02,sh001,2.55
120679,2022-08-01,sh001,2.5
120005,2022-07-28,sh001,2.25
119846,2022-07-27,sh001,2.18
119688,2022-07-26,sh001,2.18
119559,2022-07-25,sh001,2.1
119390,2022-07-22,sh001,1.8
117468,2022-07-21,sh001,1.88
117454,2022-07-20,sh001,1.8
117447,2022-07-19,sh001,1.75
117461,2022-07-18,sh001,1.56
117440,2022-07-17,sh001,1.6
117433,2022-07-16,sh001,1.65
119700,2022-07-15,sh001,1.69
117419,2022-07-14,sh001,1.72
117412,2022-07-13,sh001,1.77
117405,2022-07-12,sh001,1.8
117398,2022-07-11,sh001,1.88
117391,2022-07-10,sh001,1.92
117384,2022-07-09,sh001,1.97
117377,2022-07-08,sh001,2.0
117370,2022-07-07,sh001,2.04
117363,2022-07-06,sh001,2.08
117356,2022-07-05,sh001,2.12
117349,2022-07-04,sh001,2.18
117342,2022-07-03,sh001,2.22
117335,2022-07-02,sh001,2.27
117328,2022-07-01,sh001,2.3
117321,2022-06-30,sh001,2.35
117314,2022-06-29,sh001,2.39
117307,2022-06-28,sh001,2.44
117300,2022-06-27,sh001,2.48
117293,2022-06-26,sh001,2.56
117286,2022-06-25,sh001,2.5
117279,2022-06-24,sh001,2.4
117272,2022-06-23,sh001,2.24
117265,2022-06-22,sh001,2.27
117258,2022-06-21,sh001,2.32
117251,2022-06-20,sh001,2.35
117244,2022-06-19,sh001,2.4
117237,2022-06-18,sh001,2.44
117230,2022-06-17,sh001,2.48
117223,2022-06-16,sh001,2.51
117216,2022-06-15,sh001,2.55
117209,2022-06-14,sh001,2.6
117202,2022-06-13,sh001,2.69
117195,2022-06-12,sh001,2.75
117188,2022-06-11,sh001,2.7
117181,2022-06-10,sh001,2.55
117174,2022-06-09,sh001,2.6
117167,2022-06-08,sh001,2.69
117160,2022-06-07,sh001,2.79
117153,2022-06-06,sh001,2.9
117146,2022-06-05,sh001,3.0
117139,2022-06-04,sh001,3.16
117132,2022-06-03,sh001,3.25
117125,2022-06-02,sh001,3.35
117118,2022-06-01,sh001,3.48
117030,2022-05-31,sh001,3.58
117029,2022-05-30,sh001,3.75
117028,2022-05-29,sh001,3.85
117027,2022-05-28,sh001,4.0
117026,2022-05-27,sh001,4.08
117025,2022-05-26,sh001,4.2
117024,2022-05-25,sh001,4.33
117023,2022-05-24,sh001,4.4
117022,2022-05-23,sh001,4.5
117021,2022-05-22,sh001,4.65
117020,2022-05-21,sh001,4.75
117019,2022-05-20,sh001,4.88
117018,2022-05-19,sh001,5.0
117017,2022-05-18,sh001,5.2
117016,2022-05-17,sh001,5.35
117015,2022-05-16,sh001,5.22
117014,2022-05-15,sh001,5.12
117013,2022-05-14,sh001,5.0
117012,2022-05-13,sh001,4.85
117011,2022-05-12,sh001,4.65
117010,2022-05-11,sh001,4.4
117009,2022-05-10,sh001,4.22
117008,2022-05-09,sh001,4.0
117007,2022-05-08,sh001,3.85
117006,2022-05-07,sh001,3.5
117005,2022-05-06,sh001,3.21
117004,2022-05-05,sh001,3.0
117003,2022-05-04,sh001,2.72
117002,2022-05-03,sh001,2.5
117001,2022-05-02,sh001,2.33
117000,2022-05-01,sh001,2.35
117111,2022-04-30,sh001,2.2
117104,2022-04-29,sh001,2.06
117097,2022-04-28,sh001,2.0
116869,2022-04-27,sh001,2.0
116867,2022-04-26,sh001,1.85
116857,2022-04-25,sh001,1.75
116850,2022-04-24,sh001,1.75
116842,2022-04-23,sh001,1.6
116838,2022-04-22,sh001,1.6
116827,2022-04-21,sh001,1.6
116822,2022-04-20,sh001,1.6
116817,2022-04-19,sh001,1.6
116808,2022-04-18,sh001,1.65
116800,2022-04-17,sh001,1.65
116798,2022-04-16,sh001,1.65
116789,2022-04-15,sh001,1.65
116778,2022-04-14,sh001,1.65
116774,2022-04-13,sh001,1.58
119699,2022-04-12,sh001,1.58
116764,2022-04-11,sh001,1.58
116761,2022-04-10,sh001,1.58
116753,2022-04-09,sh001,1.5
116748,2022-04-08,sh001,1.5
116740,2022-04-07,sh001,1.5
116729,2022-04-06,sh001,1.5
116724,2022-04-05,sh001,1.45
116717,2022-04-04,sh001,1.45
116708,2022-04-03,sh001,1.45
116704,2022-04-02,sh001,1.45
116696,2022-04-01,sh001,1.45
116688,2022-03-31,sh001,1.45
116684,2022-03-30,sh001,1.45
116678,2022-03-29,sh001,1.5
116669,2022-03-28,sh001,1.5
116659,2022-03-27,sh001,1.3
116656,2022-03-26,sh001,1.33
116645,2022-03-25,sh001,1.33
116639,2022-03-24,sh001,1.33
116634,2022-03-23,sh001,1.33
116630,2022-03-22,sh001,1.33
116618,2022-03-21,sh001,1.33
116611,2022-03-20,sh001,1.33
116603,2022-03-19,sh001,1.33
116597,2022-03-18,sh001,1.33
116595,2022-03-17,sh001,1.33
116584,2022-03-16,sh001,1.33
116579,2022-03-15,sh001,1.33
116570,2022-03-14,sh001,1.35
116566,2022-03-13,sh001,1.35
116556,2022-03-12,sh001,1.35
116552,2022-03-11,sh001,1.35
116540,2022-03-10,sh001,1.35
116537,2022-03-09,sh001,1.35
116530,2022-03-08,sh001,1.38
116523,2022-03-07,sh001,1.38
116518,2022-03-06,sh001,1.38
116510,2022-03-05,sh001,1.38
116504,2022-03-04,sh001,1.38
116495,2022-03-03,sh001,1.38
116488,2022-03-02,sh001,1.4
116480,2022-03-01,sh001,1.4
116471,2022-02-28,sh001,1.4
116464,2022-02-27,sh001,1.4
116458,2022-02-26,sh001,1.3
116455,2022-02-25,sh001,1.3
116446,2022-02-24,sh001,1.3
116436,2022-02-23,sh001,1.3
116433,2022-02-22,sh001,1.3
116427,2022-02-21,sh001,1.3
116420,2022-02-20,sh001,1.3
116407,2022-02-19,sh001,1.3
116404,2022-02-18,sh001,1.3
116398,2022-02-17,sh001,1.3
116388,2022-02-16,sh001,1.4
116384,2022-02-15,sh001,1.3
116373,2022-02-14,sh001,1.33
116370,2022-02-13,sh001,1.33
116359,2022-02-12,sh001,1.33
116355,2022-02-11,sh001,1.35
116346,2022-02-10,sh001,1.35
116341,2022-02-09,sh001,1.35
116333,2022-02-08,sh001,1.35
116323,2022-02-07,sh001,1.35
116322,2022-02-06,sh001,1.35
116311,2022-02-05,sh001,1.38
116305,2022-02-04,sh001,1.38
116301,2022-02-03,sh001,1.38
116289,2022-02-02,sh001,1.38
116283,2022-02-01,sh001,1.4
119698,2022-01-31,sh001,1.4
119697,2022-01-30,sh001,1.4
119695,2022-01-28,sh001,1.4
116279,2022-01-27,sh001,1.42
116273,2022-01-26,sh001,1.42
116262,2022-01-25,sh001,1.42
116259,2022-01-24,sh001,1.45
116249,2022-01-23,sh001,1.45
116240,2022-01-22,sh001,1.5
116232,2022-01-21,sh001,1.5
116231,2022-01-20,sh001,1.52
116219,2022-01-19,sh001,1.52
116214,2022-01-18,sh001,1.52
116209,2022-01-17,sh001,1.55
116198,2022-01-16,sh001,1.55
116191,2022-01-15,sh001,1.55
116187,2022-01-14,sh001,1.57
116178,2022-01-13,sh001,1.57
116174,2022-01-12,sh001,1.57
116162,2022-01-11,sh001,1.57
116156,2022-01-10,sh001,1.6
116153,2022-01-09,sh001,1.6
116142,2022-01-08,sh001,1.6
116134,2022-01-07,sh001,1.62
116130,2022-01-06,sh001,1.62
116122,2022-01-05,sh001,1.62
116115,2022-01-04,sh001,1.62
116109,2022-01-03,sh001,1.65
116105,2022-01-02,sh001,1.65
116094,2022-01-01,sh001,1.65
116091,2021-12-31,sh001,1.66
116087,2021-12-30,sh001,1.66
116083,2021-12-29,sh001,1.66
116080,2021-12-28,sh001,1.68
116078,2021-12-27,sh001,1.68
116074,2021-12-26,sh001,1.7
116072,2021-12-25,sh001,1.7
116066,2021-12-24,sh001,1.7
116062,2021-12-23,sh001,1.7
116058,2021-12-22,sh001,1.72
116056,2021-12-21,sh001,1.72
116051,2021-12-20,sh001,1.72
116049,2021-12-19,sh001,1.74
116045,2021-12-18,sh001,1.74
116040,2021-12-17,sh001,1.78
116034,2021-12-16,sh001,1.85
116033,2021-12-15,sh001,1.9
116026,2021-12-14,sh001,1.94
116024,2021-12-13,sh001,2.08
116018,2021-12-12,sh001,2.15
116008,2021-12-09,sh001,2.33
116006,2021-12-08,sh001,2.38
116002,2021-12-07,sh001,2.45
115996,2021-12-06,sh001,2.45
115995,2021-12-05,sh001,2.56
115991,2021-12-04,sh001,2.6
115986,2021-12-03,sh001,2.65
115980,2021-12-02,sh001,2.72
115976,2021-12-01,sh001,2.72
115973,2021-11-30,sh001,2.9
115970,2021-11-29,sh001,2.9
115967,2021-11-28,sh001,3.05
115960,2021-11-27,sh001,3.1
115959,2021-11-26,sh001,3.1
115954,2021-11-25,sh001,3.2
115949,2021-11-24,sh001,3.24
115944,2021-11-23,sh001,3.3
115941,2021-11-22,sh001,3.38
115936,2021-11-21,sh001,3.45
115933,2021-11-20,sh001,3.55
115930,2021-11-19,sh001,3.66
115925,2021-11-18,sh001,3.66
115922,2021-11-17,sh001,3.85
115916,2021-11-16,sh001,4.0
115915,2021-11-15,sh001,4.1
115908,2021-11-14,sh001,4.18
115906,2021-11-13,sh001,4.27
115899,2021-11-12,sh001,4.38
115895,2021-11-11,sh001,4.38
115894,2021-11-10,sh001,4.45
115890,2021-11-09,sh001,4.75
115886,2021-11-08,sh001,4.9
115881,2021-11-07,sh001,5.0
115876,2021-11-06,sh001,5.0
115872,2021-11-05,sh001,5.06
115867,2021-11-04,sh001,5.06
115866,2021-11-03,sh001,5.2
115861,2021-11-02,sh001,5.25
115856,2021-11-01,sh001,5.33
115852,2021-10-31,sh001,5.38
115850,2021-10-30,sh001,5.5
115843,2021-10-29,sh001,5.66
115842,2021-10-28,sh001,5.66
115835,2021-10-27,sh001,6.0
115833,2021-10-26,sh001,6.0
115830,2021-10-25,sh001,6.0
115824,2021-10-24,sh001,5.66
115820,2021-10-23,sh001,5.5
115817,2021-10-22,sh001,5.35
115811,2021-10-21,sh001,5.22
115810,2021-10-20,sh001,5.18
115803,2021-10-19,sh001,5.12
115797,2021-10-18,sh001,5.12
115792,2021-10-17,sh001,5.0
115790,2021-10-16,sh001,5.0
115784,2021-10-15,sh001,5.03
115778,2021-10-14,sh001,5.08
115775,2021-10-13,sh001,5.12
115767,2021-10-12,sh001,5.15
115764,2021-10-11,sh001,5.15
115760,2021-10-10,sh001,5.24
115757,2021-10-09,sh001,5.26
115754,2021-10-08,sh001,5.3
115748,2021-10-07,sh001,5.3
115743,2021-10-06,sh001,5.33
115742,2021-10-05,sh001,5.38
115735,2021-10-04,sh001,5.44
115734,2021-10-03,sh001,5.44
115730,2021-10-02,sh001,5.4
115725,2021-10-01,sh001,5.35
115720,2021-09-30,sh001,5.33
115717,2021-09-29,sh001,5.3
115712,2021-09-28,sh001,5.27
115710,2021-09-27,sh001,5.27
115705,2021-09-26,sh001,5.22
115701,2021-09-25,sh001,5.18
115697,2021-09-24,sh001,5.12
115691,2021-09-23,sh001,5.05
115688,2021-09-22,sh001,5.0
