"date","bankfull","highfloodrisk","moderatefloodrisk","longtermmean","previousreadingvalue","readingvalue"
"2023-02-17","7.00","6.00","5.50","1.3828","0.90","1.86"
"2023-02-18","7.00","6.00","5.50","1.3883","0.90","1.84"
"2023-02-19","7.00","6.00","5.50","1.3844","0.90","1.80"
"2023-02-20","7.00","6.00","5.50","1.3800","0.90","1.80"
"2023-02-21","7.00","6.00","5.50","1.3744","0.90","1.82"
"2023-02-22","7.00","6.00","5.50","1.3522","0.90","1.88"
"2023-02-23","7.00","6.00","5.50","1.3361","0.90","1.88"
"2023-02-24","7.00","6.00","5.50","1.3178","0.90","1.88"
"2023-02-25","7.00","6.00","5.50","1.3061","0.90","1.86"
"2023-02-26","7.00","6.00","5.50","1.2989","0.90","1.82"
"2023-02-27","7.00","6.00","5.50","1.2972","0.90","1.78"
"2023-02-28","7.00","6.00","5.50","1.2833","0.90","1.84"
"2023-03-01","7.00","6.00","5.50","1.2756","0.90","1.88"
"2023-03-02","7.00","6.00","5.50","1.2893","0.90","1.86"
"2023-03-03","7.00","6.00","5.50","1.2458","0.90","1.82"
"2023-03-04","7.00","6.00","5.50","1.2884","0.90","1.92"
"2023-03-05","7.00","6.00","5.50","1.3000","0.90","1.90"
"2023-03-06","7.00","6.00","5.50","1.3837","0.90","1.94"
"2023-03-07","7.00","6.00","5.50","1.4226","0.90","1.80"
"2023-03-08","7.00","6.00","5.50","1.3726","0.90","1.76"
"2023-03-09","7.00","6.00","5.50","1.3974","0.90","1.72"
"2023-03-10","7.00","6.00","5.50","1.4105","0.90","1.70"
"2023-03-11","7.00","6.00","5.50","1.3895","0.90","1.84"
"2023-03-12","7.00","6.00","5.50","1.4132","0.90","1.88"
"2023-03-13","7.00","6.00","5.50","1.3674","0.90","1.96"
"2023-03-14","7.00","6.00","5.50","1.3742","0.90","1.92"
"2023-03-15","7.00","6.00","5.50","1.3447","0.90","1.90"
"2023-03-16","7.00","6.00","5.50","1.3068","0.90","1.88"
"2023-03-17","7.00","6.00","5.50","1.2874","0.90","1.92"
"2023-03-18","7.00","6.00","5.50","1.2884","0.90","1.90"
"2023-03-19","7.00","6.00","5.50","1.2821","0.90","1.96"
"2023-03-20","7.00","6.00","5.50","1.2695","0.90","4.50"
"2023-03-21","7.00","6.00","5.50","1.3121","0.90","4.40"
"2023-03-22","7.00","6.00","5.50","1.3100","0.90","4.10"
"2023-03-23","7.00","6.00","5.50","1.3174","0.90","3.90"
"2023-03-24","7.00","6.00","5.50","1.2853","0.90","4.00"
"2023-03-25","7.00","6.00","5.50","1.2658","0.90","5.20"
"2023-03-26","7.00","6.00","5.50","1.3042","0.90","5.30"
"2023-03-27","7.00","6.00","5.50","1.2900","0.90","5.10"
"2023-03-28","7.00","6.00","5.50","1.3632","0.90","4.80"
"2023-03-29","7.00","6.00","5.50","1.3421","0.90","4.50"
"2023-03-30","7.00","6.00","5.50","1.3953","0.90","4.60"
"2023-03-31","7.00","6.00","5.50","1.4653","0.90","4.40"
"2023-04-01","7.00","6.00","5.50","1.4989","0.90","4.20"
"2023-04-02","7.00","6.00","5.50","1.5005","0.90","4.14"
"2023-04-03","7.00","6.00","5.50","1.5274","1.00","4.00"
"2023-04-04","7.00","6.00","5.50","1.5489","1.00","3.88"
"2023-04-05","7.00","6.00","5.50","1.5421","1.00","3.80"
"2023-04-06","7.00","6.00","5.50","1.6326","0.90","3.82"
"2023-04-07","7.00","6.00","5.50","1.6779","0.90","3.96"
"2023-04-08","7.00","6.00","5.50","1.7226","0.90","4.00"
"2023-04-09","7.00","6.00","5.50","1.7382","1.00","3.92"
"2023-04-10","7.00","6.00","5.50","1.7242","1.00","3.90"
"2023-04-11","7.00","6.00","5.50","1.9028","1.00","4.00"
"2023-04-12","7.00","6.00","5.50","1.9417","1.00","3.92"
"2023-04-13","7.00","6.00","5.50","1.8894","0.90","3.90"
"2023-04-14","7.00","6.00","5.50","2.0000","0.90","3.80"
"2023-04-15","7.00","6.00","5.50","2.0172","0.90","3.60"
"2023-04-16","7.00","6.00","5.50","2.0328","0.90","3.56"
"2023-04-17","7.00","6.00","5.50","2.0850","0.90","3.72"
"2023-04-18","7.00","6.00","5.50","2.1378","0.90","3.70"
"2023-04-19","7.00","6.00","5.50","2.2433","1.40","3.78"
"2023-04-20","7.00","6.00","5.50","2.3228","1.74","3.84"
"2023-04-21","7.00","6.00","5.50","2.3683","1.74","4.00"
"2023-04-22","7.00","6.00","5.50","2.5650","2.56","4.18"
"2023-04-23","7.00","6.00","5.50","2.6006","2.23","4.34"
"2023-04-24","7.00","6.00","5.50","2.6194","2.26","4.50"
"2023-04-25","7.00","6.00","5.50","2.6289","2.34","4.40"
"2023-04-26","7.00","6.00","5.50","2.6483","3.30","4.36"
"2023-04-27","7.00","6.00","5.50","2.6469","3.28","4.28"
"2023-04-28","7.00","6.00","5.50","2.9267","3.28","4.38"
"2023-04-29","7.00","6.00","5.50","2.9111","3.54","4.48"
"2023-04-30","7.00","6.00","5.50","2.9992","3.90","4.48"
"2023-05-01","7.00","6.00","5.50","3.0437","3.90","4.36"
"2023-05-02","7.00","6.00","5.50","3.3389","3.82","4.48"
"2023-05-03","7.00","6.00","5.50","3.1422","3.83","4.98"
"2023-05-04","7.00","6.00","5.50","3.1233","3.83","5.12"
"2023-05-05","7.00","6.00","5.50","3.2626","3.80","5.00"
"2023-05-06","7.00","6.00","5.50","3.2095","3.80","4.80"
"2023-05-07","7.00","6.00","5.50","3.1142","3.88","4.84"
"2023-05-08","7.00","6.00","5.50","3.1068","3.88","4.84"
"2023-05-09","7.00","6.00","5.50","3.1674","3.64","4.36"
"2023-05-10","7.00","6.00","5.50","3.2095","3.20","4.00"
"2023-05-11","7.00","6.00","5.50","3.2421","3.16","3.94"
"2023-05-12","7.00","6.00","5.50","3.3342","2.90","4.00"
"2023-05-13","7.00","6.00","5.50","3.2453","2.90","4.12"
"2023-05-14","7.00","6.00","5.50","3.1911","2.76","4.00"
"2023-05-15","7.00","6.00","5.50","3.1637","2.76","3.80"
"2023-05-16","7.00","6.00","5.50","3.3737","2.60","3.70"
"2023-05-17","7.00","6.00","5.50","3.3647","2.60","3.60"
"2023-05-18","7.00","6.00","5.50","3.3437","2.50","3.52"
"2023-05-19","7.00","6.00","5.50","3.3237","2.40","3.44"
"2023-05-20","7.00","6.00","5.50","3.2558","2.40","3.02"
"2023-05-21","7.00","6.00","5.50","3.2053","2.24","3.02"
"2023-05-22","7.00","6.00","5.50","3.1789","2.20","2.96"
"2023-05-23","7.00","6.00","5.50","3.1211","2.20","3.02"
"2023-05-24","7.00","6.00","5.50","3.1600","2.24","2.86"
"2023-05-25","7.00","6.00","5.50","3.0700","2.18","2.92"
"2023-05-26","7.00","6.00","5.50","3.0553","2.18","3.06"
"2023-05-27","7.00","6.00","5.50","3.0500","2.18","3.00"
"2023-05-28","7.00","6.00","5.50","3.0237","2.18","2.68"
"2023-05-29","7.00","6.00","5.50","3.0389","2.30","2.66"
"2023-05-30","7.00","6.00","5.50","3.0163","2.30","2.90"
"2023-05-31","7.00","6.00","5.50","2.9553","2.26","4.60"
"2023-06-01","7.00","6.00","5.50","2.8932","2.34","4.90"
"2023-06-02","7.00","6.00","5.50","2.8753","2.42","4.00"
"2023-06-03","7.00","6.00","5.50","2.8568","2.62","3.78"
"2023-06-04","7.00","6.00","5.50","2.8716","2.62","3.52"
"2023-06-05","7.00","6.00","5.50","2.9221","2.72","3.60"
"2023-06-06","7.00","6.00","5.50","2.8853","2.70","3.40"
"2023-06-07","7.00","6.00","5.50","2.8184","2.68","3.22"
"2023-06-08","7.00","6.00","5.50","2.7658","2.60","3.10"
"2023-06-09","7.00","6.00","5.50","2.7329","2.54","3.06"
"2023-06-10","7.00","6.00","5.50","2.7611","2.52","2.96"
"2023-06-11","7.00","6.00","5.50","2.7837","2.52","2.90"
"2023-06-12","7.00","6.00","5.50","2.7421","2.52","2.84"
"2023-06-13","7.00","6.00","5.50","2.6726","2.50","2.70"
"2023-06-14","7.00","6.00","5.50","2.5795","2.50","2.74"
"2023-06-15","7.00","6.00","5.50","2.5700","2.46","2.66"
"2023-06-16","7.00","6.00","5.50","2.6237","2.46","2.60"
"2023-06-17","7.00","6.00","5.50","2.6189","2.46","2.54"
"2023-06-18","7.00","6.00","5.50","2.5926","2.46","2.50"
"2023-06-19","7.00","6.00","5.50","2.5895","2.54","2.48"
"2023-06-20","7.00","6.00","5.50","2.5979","2.54","2.44"
"2023-06-21","7.00","6.00","5.50","2.5758","2.44","2.40"
"2023-06-22","7.00","6.00","5.50","2.5826","2.54","2.38"
"2023-06-23","7.00","6.00","5.50","2.5432","2.44","2.78"
"2023-06-24","7.00","6.00","5.50","2.5311","2.36","2.92"
"2023-06-25","7.00","6.00","5.50","2.5258","2.32","3.00"
"2023-06-26","7.00","6.00","5.50","2.5132","2.30","2.80"
"2023-06-27","7.00","6.00","5.50","2.5147","2.30","2.82"
"2023-06-28","7.00","6.00","5.50","2.5668","2.28","2.76"
"2023-06-29","7.00","6.00","5.50","2.5468","2.28","2.90"
"2023-06-30","7.00","6.00","5.50","2.5384","2.26","2.94"
"2023-07-01","7.00","6.00","5.50","2.5347","2.24","3.00"
"2023-07-02","7.00","6.00","5.50","2.5258","2.20","2.96"
"2023-07-03","7.00","6.00","5.50","2.4889","2.20","2.94"
"2023-07-04","7.00","6.00","5.50","2.4784","2.20","2.96"
"2023-07-05","7.00","6.00","5.50","2.4668","2.16","3.02"
"2023-07-06","7.00","6.00","5.50","2.4253","2.10","3.00"
"2023-07-07","7.00","6.00","5.50","2.3939","2.00","2.96"
"2023-07-08","7.00","6.00","5.50","2.3811","1.94","3.00"
"2023-07-09","7.00","6.00","5.50","2.4095","2.00","3.00"
"2023-07-10","7.00","6.00","5.50","2.3916","2.00","3.06"
"2023-07-11","7.00","6.00","5.50","2.3732","1.96","3.00"
"2023-07-12","7.00","6.00","5.50","2.3742","1.94","3.04"
"2023-07-13","7.00","6.00","5.50","2.3495","1.92","3.06"
"2023-07-14","7.00","6.00","5.50","2.3395","1.90","3.02"
"2023-07-15","7.00","6.00","5.50","2.3342","1.90","2.80"
"2023-07-16","7.00","6.00","5.50","2.3400","1.92","2.84"
"2023-07-17","7.00","6.00","5.50","2.3474","1.92","2.70"
"2023-07-18","7.00","6.00","5.50","2.3784","1.98","2.70"
"2023-07-19","7.00","6.00","5.50","2.3763","2.10","2.70"
"2023-07-20","7.00","6.00","5.50","2.3674","2.16","2.74"
"2023-07-21","7.00","6.00","5.50","2.3642","2.20","2.70"
"2023-07-22","7.00","6.00","5.50","2.3468","2.22","2.72"
"2023-07-23","7.00","6.00","5.50","2.3411","2.16","2.78"
"2023-07-24","7.00","6.00","5.50","2.3500","2.40","2.74"
"2023-07-25","7.00","6.00","5.50","2.3484","2.42","2.74"
"2023-07-26","7.00","6.00","5.50","2.3445","2.38","2.70"
"2023-07-27","7.00","6.00","5.50","2.3584","2.36","2.70"
"2023-07-28","7.00","6.00","5.50","2.3916","2.36","2.66"
"2023-07-29","7.00","6.00","5.50","2.4089","2.24","2.68"
"2023-07-30","7.00","6.00","5.50","2.4326","2.24","2.66"
"2023-07-31","7.00","6.00","5.50","2.4516","2.30","2.72"
"2023-08-01","7.00","6.00","5.50","2.4663","2.30","2.74"
"2023-08-02","7.00","6.00","5.50","2.4811","2.28","3.00"
"2023-08-03","7.00","6.00","5.50","2.5279","2.28","3.04"
"2023-08-04","7.00","6.00","5.50","2.5584","2.28","3.06"
"2023-08-05","7.00","6.00","5.50","2.5711","2.24","3.06"
"2023-08-06","7.00","6.00","5.50","2.5779","2.22","3.06"
"2023-08-07","7.00","6.00","5.50","2.5863","2.20","3.02"
"2023-08-08","7.00","6.00","5.50","2.6205","2.20","3.12"
"2023-08-09","7.00","6.00","5.50","2.6632","2.26","3.08"
"2023-08-10","7.00","6.00","5.50","2.6537","2.28","3.30"
"2023-08-11","7.00","6.00","5.50","2.6611","2.32","3.34"
"2023-08-12","7.00","6.00","5.50","2.6416","2.42","3.38"
"2023-08-13","7.00","6.00","5.50","2.6458","2.46","3.20"
"2023-08-14","7.00","6.00","5.50","2.7001","2.48","3.34"
"2023-08-15","7.00","6.00","5.50","2.7411","2.52","3.30"
"2023-08-16","7.00","6.00","5.50","2.7432","2.52","3.32"
"2023-08-17","7.00","6.00","5.50","2.7163","2.50","3.00"
"2023-08-18","7.00","6.00","5.50","2.7158","2.50","3.10"
"2023-08-19","7.00","6.00","5.50","2.7311","2.54","3.16"
"2023-08-20","7.00","6.00","5.50","2.7553","2.58","3.26"
"2023-08-21","7.00","6.00","5.50","2.7668","2.56","3.10"
"2023-08-22","7.00","6.00","5.50","2.7500","2.56","3.00"
"2023-08-23","7.00","6.00","5.50","2.7632","2.50",
"2023-08-24","7.00","6.00","5.50","2.7963","2.48","3.00"
"2023-08-25","7.00","6.00","5.50","2.8003","2.46","3.00"
"2023-08-26","7.00","6.00","5.50","2.8258","2.40","2.94"
"2023-08-27","7.00","6.00","5.50","2.8511","2.34","2.96"
"2023-08-28","7.00","6.00","5.50","2.8432","2.34","2.80"
"2023-08-29","7.00","6.00","5.50","2.8447","2.30","2.78"
"2023-08-30","7.00","6.00","5.50","2.8526","2.30","2.78"
"2023-08-31","7.00","6.00","5.50","2.8534","2.22","2.68"
"2023-09-01","7.00","6.00","5.50","2.8832","2.18","2.66"
"2023-09-02","7.00","6.00","5.50","2.8895","2.16","2.62"
"2023-09-03","7.00","6.00","5.50","2.9274","2.20","2.64"
"2023-09-04","7.00","6.00","5.50","2.9832","2.24","2.46"
"2023-09-05","7.00","6.00","5.50","3.0105","2.22","2.44"
"2023-09-06","7.00","6.00","5.50","3.0205","2.28","2.42"
"2023-09-07","7.00","6.00","5.50","2.9934","2.28","2.42"
"2023-09-08","7.00","6.00","5.50","3.0147","2.32","2.40"
"2023-09-09","7.00","6.00","5.50","3.0626","2.36","2.40"
"2023-09-10","7.00","6.00","5.50","3.0326","2.38","2.44"
"2023-09-11","7.00","6.00","5.50","3.0489","2.38","2.46"
"2023-09-12","7.00","6.00","5.50","3.0511","2.52","2.40"
"2023-09-13","7.00","6.00","5.50","3.0663","2.70","2.96"
"2023-09-14","7.00","6.00","5.50","3.0363","2.74","2.76"
"2023-09-15","7.00","6.00","5.50","3.0653","2.76","2.76"
"2023-09-16","7.00","6.00","5.50","3.0863","2.76","2.74"
"2023-09-17","7.00","6.00","5.50","3.0584","2.78","2.72"
"2023-09-18","7.00","6.00","5.50","3.0321","2.84","2.72"
"2023-09-19","7.00","6.00","5.50","3.0205","2.88","2.70"
"2023-09-20","7.00","6.00","5.50","2.9589","2.92","2.66"
"2023-09-21","7.00","6.00","5.50","2.9211","2.96","2.66"
"2023-09-22","7.00","6.00","5.50","2.9018","2.96","2.60"
"2023-09-23","7.00","6.00","5.50","2.8532","3.10","2.66"
"2023-09-24","7.00","6.00","5.50","2.8595","2.90","2.64"
"2023-09-25","7.00","6.00","5.50","2.8805","2.82","2.62"
"2023-09-26","7.00","6.00","5.50","2.8884","2.94","2.74"
"2023-09-27","7.00","6.00","5.50","2.8642","2.90","2.88"
"2023-09-28","7.00","6.00","5.50","2.8211","2.62","2.94"
"2023-09-29","7.00","6.00","5.50","2.8353","2.54","3.00"
"2023-09-30","7.00","6.00","5.50","2.8274","2.40","3.10"
"2023-10-01","7.00","6.00","5.50","2.8221","2.76","3.18"
"2023-10-02","7.00","6.00","5.50","2.8384","2.70","3.24"
"2023-10-03","7.00","6.00","5.50","2.8000","2.64",
"2023-10-04","7.00","6.00","5.50","2.8421","2.60","3.42"
"2023-10-05","7.00","6.00","5.50","2.8658","2.54","5.54"
"2023-10-06","7.00","6.00","5.50","2.9005","2.50","3.62"
"2023-10-07","7.00","6.00","5.50","3.0337","2.44","3.54"
"2023-10-08","7.00","6.00","5.50","3.0789","2.40","3.64"
"2023-10-09","7.00","6.00","5.50","3.2795","2.48","3.70"
"2023-10-10","7.00","6.00","5.50","3.2932","2.62","3.82"
"2023-10-11","7.00","6.00","5.50","3.2842","2.68","3.90"
"2023-10-12","7.00","6.00","5.50","3.2516","2.72","3.86"
"2023-10-13","7.00","6.00","5.50","3.3289","2.78","3.92"
"2023-10-14","7.00","6.00","5.50","3.3595","2.82",
"2023-10-15","7.00","6.00","5.50","3.4405","2.94",
"2023-10-16","7.00","6.00","5.50","3.5442","2.80","3.68"
"2023-10-17","7.00","6.00","5.50","3.6111","2.74","3.70"
"2023-10-18","7.00","6.00","5.50","3.5853","2.70","3.84"
"2023-10-19","7.00","6.00","5.50","3.6553","2.70","3.96"
"2023-10-20","7.00","6.00","5.50","3.6121","2.76","5.60"
"2023-10-21","7.00","6.00","5.50","3.6374","2.86","6.10"
"2023-10-22","7.00","6.00","5.50","3.7816","3.10","5.56"
"2023-10-23","7.00","6.00","5.50","3.7868","3.00","4.68"
"2023-10-24","7.00","6.00","5.50","3.7416","3.18","4.30"
"2023-10-25","7.00","6.00","5.50","3.7284","3.66","4.54"
"2023-10-26","7.00","6.00","5.50","3.8000","3.90","4.00"
"2023-10-27","7.00","6.00","5.50","3.8826","4.76","4.56"
"2023-10-28","7.00","6.00","5.50","3.8826","4.88","5.70"
"2023-10-29","7.00","6.00","5.50","3.7942","4.92","6.20"
"2023-10-30","7.00","6.00","5.50","3.7492","5.00","6.38"
"2023-10-31","7.00","6.00","5.50","3.7732","4.96","6.44"
"2023-11-01","7.00","6.00","5.50","3.7652","4.20","6.40"
"2023-11-02","7.00","6.00","5.50","3.7113","4.14","6.86"
"2023-11-03","7.00","6.00","5.50","3.5963","4.34",
"2023-11-04","7.00","6.00","5.50","3.6263","4.30",
"2023-11-05","7.00","6.00","5.50","3.6837","4.10","7.00"
"2023-11-06","7.00","6.00","5.50","3.6716","3.94","7.00"
"2023-11-07","7.00","6.00","5.50","3.6989","3.70",
"2023-11-08","7.00","6.00","5.50","3.6995","3.40","7.00"
"2023-11-09","7.00","6.00","5.50","3.7232","3.04","7.00"
"2023-11-10","7.00","6.00","5.50","3.7432","3.00","7.00"
"2023-11-11","7.00","6.00","5.50","3.6332","2.88","7.00"
"2023-11-12","7.00","6.00","5.50","3.6516","2.80","7.00"
"2023-11-13","7.00","6.00","5.50","3.5805","2.82","7.00"
"2023-11-14","7.00","6.00","5.50","3.5395","2.78",
"2023-11-15","7.00","6.00","5.50","3.4679","2.78",
"2023-11-16","7.00","6.00","5.50","3.3779","2.78",
"2023-11-17","7.00","6.00","5.50","3.4447","2.70",
"2023-11-18","7.00","6.00","5.50","3.3916","2.64",
"2023-11-19","7.00","6.00","5.50","3.3484","2.64",
"2023-11-20","7.00","6.00","5.50","3.2479","2.68",
"2023-11-21","7.00","6.00","5.50","3.1247","2.56",
"2023-11-22","7.00","6.00","5.50","3.1342","2.50",
"2023-11-23","7.00","6.00","5.50","3.0545","2.50",
"2023-11-24","7.00","6.00","5.50","3.0505","2.56",
"2023-11-25","7.00","6.00","5.50","3.0042","2.54",
"2023-11-26","7.00","6.00","5.50","3.0195","2.50",
"2023-11-27","7.00","6.00","5.50","3.0421","2.40",
"2023-11-28","7.00","6.00","5.50","2.9274","2.38",
"2023-11-29","7.00","6.00","5.50","2.8805","2.38",
"2023-11-30","7.00","6.00","5.50","2.8184","2.34",
"2023-12-01","7.00","6.00","5.50","2.8068","2.42",
"2023-12-02","7.00","6.00","5.50","2.8411","2.32",
"2023-12-03","7.00","6.00","5.50","2.9089","2.34",
"2023-12-04","7.00","6.00","5.50","2.8628","2.30",
"2023-12-05","7.00","6.00","5.50","2.7672","2.30",
"2023-12-06","7.00","6.00","5.50","2.7511","2.38",
"2023-12-07","7.00","6.00","5.50","2.6806","2.34",
"2023-12-08","7.00","6.00","5.50","2.6244","2.48",
"2023-12-09","7.00","6.00","5.50","2.5956","2.30",
"2023-12-10","7.00","6.00","5.50","2.5522","2.36",
"2023-12-12","7.00","6.00","5.50","2.4928","2.26",
"2023-12-13","7.00","6.00","5.50","2.4489","2.26",
"2023-12-14","7.00","6.00","5.50","2.4328","2.22",
"2023-12-15","7.00","6.00","5.50","2.4094","2.18",
"2023-12-16","7.00","6.00","5.50","2.3863","2.14",
"2023-12-17","7.00","6.00","5.50","2.3689","2.00",
"2023-12-18","7.00","6.00","5.50","2.3033","1.94",
"2023-12-19","7.00","6.00","5.50","2.2478","1.90",
"2023-12-20","7.00","6.00","5.50","2.1972","1.94",
"2023-12-21","7.00","6.00","5.50","2.1694","2.12",
"2023-12-22","7.00","6.00","5.50","2.1767","2.14",
"2023-12-23","7.00","6.00","5.50","2.1422","1.90",
"2023-12-24","7.00","6.00","5.50","2.1111","2.10",
"2023-12-25","7.00","6.00","5.50","2.0850","1.96",
"2023-12-26","7.00","6.00","5.50","2.0594","1.80",
"2023-12-27","7.00","6.00","5.50","2.0344","1.92",
"2023-12-28","7.00","6.00","5.50","2.0150","1.90",
"2023-12-29","7.00","6.00","5.50","1.9856","2.00",
"2023-12-30","7.00","6.00","5.50","1.9650","2.40",
"2023-12-31","7.00","6.00","5.50","1.9553","2.00",
