"date","bankfull","highfloodrisk","moderatefloodrisk","longtermmean","previousreadingvalue","readingvalue"
"2023-05-02","6.00","5.00","4.50","3.4418","3.52","4.90"
"2023-05-03","6.00","5.00","4.50","3.4042","3.28","5.02"
"2023-05-04","6.00","5.00","4.50","3.4025","4.02","5.04"
"2023-05-05","6.00","5.00","4.50","3.3375","3.96","4.94"
"2023-05-06","6.00","5.00","4.50","3.3592","3.40","4.68"
"2023-05-07","6.00","5.00","4.50","3.3308","3.74","4.86"
"2023-05-08","6.00","5.00","4.50","3.3458","3.70","4.42"
"2023-05-09","6.00","5.00","4.50","3.3517","3.18","4.20"
"2023-05-10","6.00","5.00","4.50","3.4025","2.94","3.88"
"2023-05-11","6.00","5.00","4.50","3.3050","2.90","3.86"
"2023-05-12","6.00","5.00","4.50","3.2667","2.66","4.06"
"2023-05-13","6.00","5.00","4.50","3.2342","2.28","4.00"
"2023-05-14","6.00","5.00","4.50","3.4283","2.58","3.68"
"2023-05-15","6.00","5.00","4.50","3.3908","2.42","3.44"
"2023-05-16","6.00","5.00","4.50","3.2542","2.38","3.40"
"2023-05-17","6.00","5.00","4.50","3.2008","2.38","3.36"
"2023-05-18","6.00","5.00","4.50","3.0725","2.32",
"2023-05-19","6.00","5.00","4.50","3.0783","2.36","3.34"
"2023-05-20","6.00","5.00","4.50","3.1750","2.18","3.28"
"2023-05-21","6.00","5.00","4.50","3.1192","2.10","3.10"
"2023-05-23","6.00","5.00","4.50","3.0442","2.10","3.00"
"2023-05-24","6.00","5.00","4.50","3.0350","2.30","3.08"
"2023-05-25","6.00","5.00","4.50","2.9783","2.20","3.02"
"2023-05-26","6.00","5.00","4.50","2.9408","2.20","3.00"
"2023-05-27","6.00","5.00","4.50","2.9283","2.20","2.98"
"2023-05-28","6.00","5.00","4.50","2.8958","2.30","2.94"
"2023-05-29","6.00","5.00","4.50","2.8383","2.30","2.88"
"2023-05-30","6.00","5.00","4.50","2.7908","2.20","4.02"
"2023-05-31","6.00","5.00","4.50","2.7555","2.54","4.80"
"2023-06-01","6.00","5.00","4.50","2.7833","2.50","4.28"
"2023-06-02","6.00","5.00","4.50","2.9900","2.42","3.68"
"2023-06-03","6.00","5.00","4.50","2.9450","2.70","3.40"
"2023-06-04","6.00","5.00","4.50","2.8983","2.64","3.36"
"2023-06-05","6.00","5.00","4.50","2.9067","2.60","3.30"
"2023-06-06","6.00","5.00","4.50","2.9833","2.66","3.26"
"2023-06-07","6.00","5.00","4.50","3.0192","2.68","3.20"
"2023-06-08","6.00","5.00","4.50","2.9925","2.60","3.16"
"2023-06-09","6.00","5.00","4.50","2.8767","2.60","3.10"
"2023-06-10","6.00","5.00","4.50","2.8308","2.56","2.98"
"2023-06-11","6.00","5.00","4.50","2.7658","2.50","2.94"
"2023-06-12","6.00","5.00","4.50","2.7042","2.44","2.88"
"2023-06-13","6.00","5.00","4.50","2.7492","2.48","2.80"
"2023-06-14","6.00","5.00","4.50","2.7125","2.42","2.68"
"2023-06-15","6.00","5.00","4.50","2.6717","2.42","2.60"
"2023-06-16","6.00","5.00","4.50","2.6533","2.40","2.56"
"2023-06-17","6.00","5.00","4.50","2.6342","2.38","2.50"
"2023-06-18","6.00","5.00","4.50","2.5883","2.44","2.48"
"2023-06-19","6.00","5.00","4.50","2.5175","2.28","2.46"
"2023-06-20","6.00","5.00","4.50","2.5050","2.32","2.42"
"2023-06-21","6.00","5.00","4.50","2.4692","2.40","2.38"
"2023-06-22","6.00","5.00","4.50","2.4383","2.36","2.36"
"2023-06-23","6.00","5.00","4.50","2.4275","2.26","2.34"
"2023-06-24","6.00","5.00","4.50","2.4442","2.32","2.30"
"2023-06-25","6.00","5.00","4.50","2.4508","2.26","2.28"
"2023-06-26","6.00","5.00","4.50","2.4600","2.18","2.26"
"2023-06-27","6.00","5.00","4.50","2.4283","2.26","2.24"
"2023-06-28","6.00","5.00","4.50","2.4242","2.24","2.22"
"2023-06-29","6.00","5.00","4.50","2.4108","2.12","2.22"
"2023-06-30","6.00","5.00","4.50","2.4083","2.12","2.20"
"2023-07-01","6.00","5.00","4.50","2.3592","2.12","2.18"
"2023-07-02","6.00","5.00","4.50","2.3467","2.12","2.18"
"2023-07-03","6.00","5.00","4.50","2.3400","2.06","2.16"
"2023-07-04","6.00","5.00","4.50","2.3625","1.92","2.14"
"2023-07-05","6.00","5.00","4.50","2.3217","1.92","2.14"
"2023-07-06","6.00","5.00","4.50","2.3133","1.86","2.12"
"2023-07-07","6.00","5.00","4.50","2.2808","1.86","2.12"
"2023-07-08","6.00","5.00","4.50","2.2600","1.86","2.46"
"2023-07-09","6.00","5.00","4.50","2.2367","1.86","2.78"
"2023-07-10","6.00","5.00","4.50","2.2108","1.90","2.74"
"2023-07-11","6.00","5.00","4.50","2.1908","1.86","2.72"
"2023-07-12","6.00","5.00","4.50","2.1992","1.90","2.70"
"2023-07-13","6.00","5.00","4.50","2.2050","1.86","2.74"
"2023-07-14","6.00","5.00","4.50","2.1992","1.94","2.72"
"2023-07-15","6.00","5.00","4.50","2.1900","1.94","2.70"
"2023-07-16","6.00","5.00","4.50","2.2683","1.90","2.78"
"2023-07-17","6.00","5.00","4.50","2.2933","1.92","2.76"
"2023-07-18","6.00","5.00","4.50","2.3267","2.06","2.72"
"2023-07-19","6.00","5.00","4.50","2.3642","2.08","2.70"
"2023-07-20","6.00","5.00","4.50","2.3667","2.50","2.68"
"2023-07-21","6.00","5.00","4.50","2.3775","2.10","2.68"
"2023-07-22","6.00","5.00","4.50","2.3842","2.36","2.70"
"2023-07-23","6.00","5.00","4.50","2.3708","2.34","2.68"
"2023-07-24","6.00","5.00","4.50","2.3667","2.32","2.66"
"2023-07-25","6.00","5.00","4.50","2.3992","2.28","2.66"
"2023-07-26","6.00","5.00","4.50","2.4300","2.26","2.64"
"2023-07-27","6.00","5.00","4.50","2.4350","2.32","2.68"
"2023-07-28","6.00","5.00","4.50","2.4208","2.28","2.70"
"2023-07-29","6.00","5.00","4.50","2.4083","2.24","2.68"
"2023-07-30","6.00","5.00","4.50","2.4442","2.20","2.66"
"2023-07-31","6.00","5.00","4.50","2.5191","2.16","2.70"
"2023-08-01","6.00","5.00","4.50","2.4817","2.16","2.74"
"2023-08-02","6.00","5.00","4.50","2.4825","2.14","2.72"
"2023-08-03","6.00","5.00","4.50","2.4767","2.16","2.76"
"2023-08-04","6.00","5.00","4.50","2.5058","2.20","2.78"
"2023-08-05","6.00","5.00","4.50","2.5108","2.14","2.80"
"2023-08-06","6.00","5.00","4.50","2.5508","2.12","2.86"
"2023-08-07","6.00","5.00","4.50","2.6308","2.34","2.80"
"2023-08-08","6.00","5.00","4.50","2.6475","2.50","2.84"
"2023-08-09","6.00","5.00","4.50","2.6108","2.48","2.82"
"2023-08-10","6.00","5.00","4.50","2.5900","2.74","2.86"
"2023-08-11","6.00","5.00","4.50","2.6283","2.70","2.88"
"2023-08-12","6.00","5.00","4.50","2.7517","2.60","2.96"
"2023-08-13","6.00","5.00","4.50","2.7733","2.52","3.24"
"2023-08-14","6.00","5.00","4.50","2.7950","2.48","3.20"
"2023-08-15","6.00","5.00","4.50","2.7567","2.42","3.20"
"2023-08-16","6.00","5.00","4.50","2.7183","2.40","3.24"
"2023-08-17","6.00","5.00","4.50","2.6742","2.44","3.20"
"2023-08-18","6.00","5.00","4.50","2.7050","2.70","3.18"
"2023-08-19","6.00","5.00","4.50","2.6883","2.58","3.16"
"2023-08-20","6.00","5.00","4.50","2.6575","2.50",
"2023-08-21","6.00","5.00","4.50","2.6550","2.46",
"2023-08-22","6.00","5.00","4.50","2.6458","2.42","3.00"
"2023-08-23","6.00","5.00","4.50","2.5883","2.42","2.98"
"2023-08-24","6.00","5.00","4.50","2.6317","2.36","2.94"
"2023-08-25","6.00","5.00","4.50","2.5683","2.34","2.90"
"2023-08-26","6.00","5.00","4.50","2.6583","2.32","2.88"
"2023-08-27","6.00","5.00","4.50","2.6675","2.18",
"2023-08-28","6.00","5.00","4.50","2.7392","2.24","2.84"
"2023-08-29","6.00","5.00","4.50","2.7721","2.18","2.80"
"2023-08-30","6.00","5.00","4.50","2.7933","2.14","2.76"
"2023-08-31","6.00","5.00","4.50","2.7967","2.20","2.74"
"2023-09-01","6.00","5.00","4.50","2.8350","2.24","2.70"
"2023-09-02","6.00","5.00","4.50","2.8783","2.24","2.68"
"2023-09-03","6.00","5.00","4.50","2.8992","2.20","2.64"
"2023-09-04","6.00","5.00","4.50","2.9183","2.20","2.62"
"2023-09-05","6.00","5.00","4.50","2.8896","2.22","2.58"
"2023-09-06","6.00","5.00","4.50","2.8825","2.26","2.54"
"2023-09-07","6.00","5.00","4.50","2.8908","2.44","2.52"
"2023-09-08","6.00","5.00","4.50","2.9092","2.40","2.48"
"2023-09-09","6.00","5.00","4.50","2.8883","2.42","2.44"
"2023-09-10","6.00","5.00","4.50","2.8642","2.56","2.42"
"2023-09-11","6.00","5.00","4.50","2.8150","2.74","2.38"
"2023-09-12","6.00","5.00","4.50","2.7858","2.78","2.36"
"2023-09-13","6.00","5.00","4.50","2.7892","2.74","2.74"
"2023-09-14","6.00","5.00","4.50","2.8125","2.78","2.70"
"2023-09-15","6.00","5.00","4.50","2.7700","2.84","2.72"
"2023-09-16","6.00","5.00","4.50","2.7383","2.80","2.70"
"2023-09-17","6.00","5.00","4.50","2.6850","2.76","2.68"
"2023-09-18","6.00","5.00","4.50","2.6717","2.88","2.66"
"2023-09-19","6.00","5.00","4.50","2.6267","2.96","2.62"
"2023-09-20","6.00","5.00","4.50","2.6171","3.24","2.62"
"2023-09-21","6.00","5.00","4.50","2.6192","3.18","2.60"
"2023-09-22","6.00","5.00","4.50","2.7017","3.20","2.58"
"2023-09-23","6.00","5.00","4.50","2.7308","2.78","2.74"
"2023-09-24","6.00","5.00","4.50","2.7225","2.70","2.78"
"2023-09-25","6.00","5.00","4.50","2.7158","2.66","2.80"
"2023-09-26","6.00","5.00","4.50","2.7158","2.62","2.88"
"2023-09-27","6.00","5.00","4.50","2.6967","2.58","2.90"
"2023-09-28","6.00","5.00","4.50","2.6733","2.52","3.08"
"2023-09-29","6.00","5.00","4.50","2.6408","2.48","3.12"
"2023-09-30","6.00","5.00","4.50","2.6708","2.46","3.34"
"2023-10-01","6.00","5.00","4.50","2.6692","2.62","3.38"
"2023-10-02","6.00","5.00","4.50","2.6808","2.66","3.42"
"2023-10-03","6.00","5.00","4.50","2.7192","2.54","3.44"
"2023-10-04","6.00","5.00","4.50","2.8775","2.50","3.48"
"2023-10-05","6.00","5.00","4.50","2.9117","2.44","3.52"
"2023-10-06","6.00","5.00","4.50","3.0792","2.40","3.56"
"2023-10-07","6.00","5.00","4.50","3.2800","2.40","3.64"
"2023-10-08","6.00","5.00","4.50","3.2217","2.52","3.70"
"2023-10-09","6.00","5.00","4.50","3.2175","2.72","3.74"
"2023-10-10","6.00","5.00","4.50","3.1375","2.76","3.96"
"2023-10-11","6.00","5.00","4.50","3.1167","2.84","3.94"
"2023-10-12","6.00","5.00","4.50","3.1183","2.94","3.96"
"2023-10-13","6.00","5.00","4.50","3.1083","2.98","3.98"
"2023-10-14","6.00","5.00","4.50","3.1908","2.90","4.06"
"2023-10-15","6.00","5.00","4.50","3.2042","2.78","3.94"
"2023-10-16","6.00","5.00","4.50","3.2358","2.74","3.48"
"2023-10-17","6.00","5.00","4.50","3.2908","2.76","4.04"
"2023-10-18","6.00","5.00","4.50","3.3000","2.74","3.86"
"2023-10-19","6.00","5.00","4.50","3.3158","2.72","4.26"
"2023-10-20","6.00","5.00","4.50","3.4550","3.28","4.72"
"2023-10-21","6.00","5.00","4.50","3.5558","3.30","4.48"
"2023-10-22","6.00","5.00","4.50","3.4050","3.08","4.56"
"2023-10-23","6.00","5.00","4.50","3.4725","3.12","4.36"
"2023-10-24","6.00","5.00","4.50","3.5833","3.66","4.40"
"2023-10-25","6.00","5.00","4.50","3.8575","4.50","3.78"
"2023-10-26","6.00","5.00","4.50","3.8575","4.66","3.66"
"2023-10-27","6.00","5.00","4.50","3.8525","4.74","5.08"
"2023-10-28","6.00","5.00","4.50","3.8796","4.78","5.48"
"2023-10-29","6.00","5.00","4.50","3.8268","4.98","5.46"
"2023-10-30","6.00","5.00","4.50","3.8332","5.02","5.40"
"2023-10-31","6.00","5.00","4.50","3.7320","4.74","5.52"
"2023-11-01","6.00","5.00","4.50","3.6300","4.52","5.80"
"2023-11-02","6.00","5.00","4.50","3.6092","4.24","5.92"
"2023-11-03","6.00","5.00","4.50","3.6917","4.18","6.00"
"2023-11-04","6.00","5.00","4.50","3.6542","4.28","6.00"
"2023-11-05","6.00","5.00","4.50","3.5892","3.84","6.00"
"2023-11-06","6.00","5.00","4.50","3.5642","3.64","6.00"
"2023-11-07","6.00","5.00","4.50","3.5300","3.54","6.00"
"2023-11-08","6.00","5.00","4.50","3.4742","3.08","6.00"
"2023-11-09","6.00","5.00","4.50","3.4750","2.98","6.00"
"2023-11-10","6.00","5.00","4.50","3.3858","2.90","6.00"
"2023-11-11","6.00","5.00","4.50","3.3042","2.78","6.00"
"2023-11-12","6.00","5.00","4.50","3.2617","2.74","6.00"
"2023-11-13","6.00","5.00","4.50","3.2892","2.72","6.00"
"2023-11-14","6.00","5.00","4.50","3.2158","2.70",
"2023-11-15","6.00","5.00","4.50","3.1308","2.82",
"2023-11-16","6.00","5.00","4.50","3.0542","2.70",
"2023-11-17","6.00","5.00","4.50","2.9925","2.50",
"2023-11-18","6.00","5.00","4.50","2.9667","2.44",
"2023-11-19","6.00","5.00","4.50","2.8400","2.44",
"2023-11-20","6.00","5.00","4.50","2.8442","2.52",
"2023-11-21","6.00","5.00","4.50","2.7858","2.50",
"2023-11-22","6.00","5.00","4.50","2.7483","2.48",
"2023-11-23","6.00","5.00","4.50","2.7658","2.52",
"2023-11-24","6.00","5.00","4.50","2.9000","2.64",
"2023-11-25","6.00","5.00","4.50","2.7525","2.56",
"2023-11-26","6.00","5.00","4.50","2.6958","2.44",
"2023-11-27","6.00","5.00","4.50","2.6158","2.36",
"2023-11-28","6.00","5.00","4.50","2.5883","2.34",
"2023-11-29","6.00","5.00","4.50","2.6242","2.36",
"2023-11-30","6.00","5.00","4.50","2.6467","2.30",
"2023-12-01","6.00","5.00","4.50","2.5925","2.22",
"2023-12-02","6.00","5.00","4.50","2.5325","2.28",
"2023-12-03","6.00","5.00","4.50","2.4783","2.26",
"2023-12-04","6.00","5.00","4.50","2.5150","2.26",
"2023-12-05","6.00","5.00","4.50","2.4358","2.24",
"2023-12-06","6.00","5.00","4.50","2.3625","2.40",
"2023-12-07","6.00","5.00","4.50","2.3208","2.30",
"2023-12-08","6.00","5.00","4.50","2.3058","2.22",
"2023-12-09","6.00","5.00","4.50","2.2658","2.18",
"2023-12-10","6.00","5.00","4.50","2.2650","2.12",
"2023-12-11","6.00","5.00","4.50","2.2008","2.16",
"2023-12-12","6.00","5.00","4.50","2.1900","2.16",
"2023-12-13","6.00","5.00","4.50","2.1317","2.14",
"2023-12-14","6.00","5.00","4.50","2.1642","2.12",
"2023-12-15","6.00","5.00","4.50","2.2008","1.96",
"2023-12-17","6.00","5.00","4.50","2.0267","1.70",
"2023-12-18","6.00","5.00","4.50","1.9792","1.78",
"2023-12-19","6.00","5.00","4.50","1.9883","2.04",
"2023-12-20","6.00","5.00","4.50","1.9650","2.08",
"2023-12-21","6.00","5.00","4.50","1.9292","2.06",
"2023-12-22","6.00","5.00","4.50","1.8983","1.90",
"2023-12-23","6.00","5.00","4.50","1.8758","1.70",
"2023-12-24","6.00","5.00","4.50","1.8442","1.62",
"2023-12-25","6.00","5.00","4.50","1.8200","1.86",
"2023-12-26","6.00","5.00","4.50","1.8117","2.24",
"2023-12-27","6.00","5.00","4.50","1.8025","2.02",
"2023-12-28","6.00","5.00","4.50","1.7685","2.04",
"2023-12-29","6.00","5.00","4.50","1.7788","2.02",
"2023-12-30","6.00","5.00","4.50","1.7619","2.06",
"2023-12-31","6.00","5.00","4.50","1.7918","2.00",
"2024-01-01","6.00","5.00","4.50",,"1.75",
