id,date,station_number,level(m)
126505,2022-09-03,jb001,2.2
126088,2022-08-31,jb001,2.22
125970,2022-08-30,jb001,2.3
125727,2022-08-28,jb001,2.34
125601,2022-08-27,jb001,2.34
125199,2022-08-25,jb001,2.46
125030,2022-08-24,jb001,2.48
124716,2022-08-22,jb001,2.56
124016,2022-08-19,jb001,2.54
123805,2022-08-18,jb001,2.5
123689,2022-08-17,jb001,2.5
123583,2022-08-16,jb001,2.52
123405,2022-08-15,jb001,2.52
122532,2022-08-12,jb001,2.42
122405,2022-08-11,jb001,2.32
122345,2022-08-10,jb001,2.28
122057,2022-08-09,jb001,2.26
121245,2022-08-05,jb001,2.24
121056,2022-08-04,jb001,2.28
120881,2022-08-03,jb001,2.28
120804,2022-08-02,jb001,2.28
120678,2022-08-01,jb001,2.3
120013,2022-07-28,jb001,2.36
119849,2022-07-27,jb001,2.36
119686,2022-07-26,jb001,2.38
119555,2022-07-25,jb001,2.42
119746,2022-07-24,jb001,2.4
119745,2022-07-23,jb001,2.16
119744,2022-07-22,jb001,2.22
117464,2022-07-21,jb001,2.2
117450,2022-07-20,jb001,2.16
117443,2022-07-19,jb001,2.1
117457,2022-07-18,jb001,1.98
117436,2022-07-17,jb001,1.92
117429,2022-07-16,jb001,1.92
117422,2022-07-15,jb001,1.9
117415,2022-07-14,jb001,1.9
117408,2022-07-13,jb001,1.92
117401,2022-07-12,jb001,1.94
117394,2022-07-11,jb001,1.96
117387,2022-07-10,jb001,2.0
117380,2022-07-09,jb001,2.0
117373,2022-07-08,jb001,1.94
117366,2022-07-07,jb001,2.0
117359,2022-07-06,jb001,2.1
117352,2022-07-05,jb001,2.16
117345,2022-07-04,jb001,2.2
117338,2022-07-03,jb001,2.2
117331,2022-07-02,jb001,2.22
117324,2022-07-01,jb001,2.24
117317,2022-06-30,jb001,2.26
117310,2022-06-29,jb001,2.26
117303,2022-06-28,jb001,2.28
117296,2022-06-27,jb001,2.28
117289,2022-06-26,jb001,2.3
117282,2022-06-25,jb001,2.32
117275,2022-06-24,jb001,2.36
117268,2022-06-23,jb001,2.44
117261,2022-06-22,jb001,2.42
117254,2022-06-21,jb001,2.44
117247,2022-06-20,jb001,2.54
117240,2022-06-19,jb001,2.54
117233,2022-06-18,jb001,2.46
117226,2022-06-17,jb001,2.46
117219,2022-06-16,jb001,2.46
117212,2022-06-15,jb001,2.46
117205,2022-06-14,jb001,2.5
117198,2022-06-13,jb001,2.5
117191,2022-06-12,jb001,2.52
117184,2022-06-11,jb001,2.52
117177,2022-06-10,jb001,2.52
117170,2022-06-09,jb001,2.54
117163,2022-06-08,jb001,2.6
117156,2022-06-07,jb001,2.7
117149,2022-06-06,jb001,2.72
117142,2022-06-05,jb001,2.72
117135,2022-06-04,jb001,2.62
117128,2022-06-03,jb001,2.56
117121,2022-06-02,jb001,2.42
117114,2022-06-01,jb001,2.34
117092,2022-05-31,jb001,2.3
117091,2022-05-30,jb001,2.3
117090,2022-05-29,jb001,2.3
117089,2022-05-28,jb001,2.18
117088,2022-05-27,jb001,2.18
117087,2022-05-26,jb001,2.18
117086,2022-05-25,jb001,2.2
117085,2022-05-24,jb001,2.2
117084,2022-05-23,jb001,2.2
117083,2022-05-22,jb001,2.2
117082,2022-05-21,jb001,2.24
117081,2022-05-20,jb001,2.28
117080,2022-05-19,jb001,2.36
117079,2022-05-18,jb001,2.44
117078,2022-05-17,jb001,2.5
117077,2022-05-16,jb001,2.54
117076,2022-05-15,jb001,2.6
117075,2022-05-14,jb001,2.76
117074,2022-05-13,jb001,2.9
117073,2022-05-12,jb001,2.92
117072,2022-05-11,jb001,3.16
117071,2022-05-10,jb001,3.2
117070,2022-05-09,jb001,3.64
117069,2022-05-08,jb001,3.88
117068,2022-05-07,jb001,3.82
117067,2022-05-06,jb001,3.8
117066,2022-05-05,jb001,3.8
117065,2022-05-04,jb001,3.82
117064,2022-05-03,jb001,3.82
117063,2022-05-02,jb001,3.82
117062,2022-05-01,jb001,3.94
117107,2022-04-30,jb001,3.9
117100,2022-04-29,jb001,3.54
117093,2022-04-28,jb001,2.92
116870,2022-04-27,jb001,2.28
116864,2022-04-26,jb001,2.3
116859,2022-04-25,jb001,2.34
116852,2022-04-24,jb001,2.26
116843,2022-04-23,jb001,2.23
116839,2022-04-22,jb001,2.24
116832,2022-04-21,jb001,1.74
116821,2022-04-20,jb001,1.74
116815,2022-04-19,jb001,1.4
116812,2022-04-18,jb001,0.9
116802,2022-04-17,jb001,0.9
116795,2022-04-16,jb001,0.9
116786,2022-04-15,jb001,0.9
116780,2022-04-14,jb001,0.9
116775,2022-04-13,jb001,0.9
119743,2022-04-12,jb001,0.9
116769,2022-04-11,jb001,0.9
116758,2022-04-10,jb001,0.9
116754,2022-04-09,jb001,1.0
116747,2022-04-08,jb001,0.92
116737,2022-04-07,jb001,0.94
116732,2022-04-06,jb001,1.0
116722,2022-04-05,jb001,1.0
116720,2022-04-04,jb001,1.0
116714,2022-04-03,jb001,1.0
116707,2022-04-02,jb001,1.1
116700,2022-04-01,jb001,1.14
116690,2022-03-31,jb001,0.9
116686,2022-03-30,jb001,0.9
116675,2022-03-29,jb001,0.9
116670,2022-03-28,jb001,0.9
116661,2022-03-27,jb001,0.9
116657,2022-03-26,jb001,0.9
116651,2022-03-25,jb001,0.9
116638,2022-03-24,jb001,0.9
116631,2022-03-23,jb001,0.9
116628,2022-03-22,jb001,0.9
116623,2022-03-21,jb001,0.9
116615,2022-03-20,jb001,0.9
116604,2022-03-19,jb001,0.9
116602,2022-03-18,jb001,0.9
116593,2022-03-17,jb001,0.9
116587,2022-03-16,jb001,0.9
116580,2022-03-15,jb001,0.9
116569,2022-03-14,jb001,0.9
116561,2022-03-13,jb001,0.9
116555,2022-03-12,jb001,0.9
116548,2022-03-11,jb001,0.9
116544,2022-03-10,jb001,0.9
116536,2022-03-09,jb001,0.9
116529,2022-03-08,jb001,0.9
116521,2022-03-07,jb001,0.9
116513,2022-03-06,jb001,0.9
116505,2022-03-05,jb001,0.9
116500,2022-03-04,jb001,0.9
116494,2022-03-03,jb001,0.9
116490,2022-03-02,jb001,0.9
116479,2022-03-01,jb001,0.9
116475,2022-02-28,jb001,0.9
116469,2022-02-27,jb001,0.9
116457,2022-02-26,jb001,0.9
116454,2022-02-25,jb001,0.9
116443,2022-02-24,jb001,0.9
116438,2022-02-23,jb001,0.9
116432,2022-02-22,jb001,0.9
116421,2022-02-21,jb001,0.9
116418,2022-02-20,jb001,0.9
116410,2022-02-19,jb001,0.9
116403,2022-02-18,jb001,0.9
116395,2022-02-17,jb001,0.9
116390,2022-02-16,jb001,0.9
116381,2022-02-15,jb001,0.9
116376,2022-02-14,jb001,0.9
116371,2022-02-13,jb001,0.92
116361,2022-02-12,jb001,0.92
116352,2022-02-11,jb001,0.92
116344,2022-02-10,jb001,0.92
116342,2022-02-09,jb001,0.92
116331,2022-02-08,jb001,0.94
116324,2022-02-07,jb001,0.94
116319,2022-02-06,jb001,0.94
116310,2022-02-05,jb001,1.1
116303,2022-02-04,jb001,1.14
116296,2022-02-03,jb001,1.18
116290,2022-02-02,jb001,1.2
116282,2022-02-01,jb001,1.32
119742,2022-01-31,jb001,1.44
119741,2022-01-30,jb001,1.26
119740,2022-01-29,jb001,1.36
119739,2022-01-28,jb001,1.54
116280,2022-01-27,jb001,1.64
116267,2022-01-26,jb001,1.5
116261,2022-01-25,jb001,1.36
116257,2022-01-24,jb001,1.22
116248,2022-01-23,jb001,1.26
116239,2022-01-22,jb001,1.3
116235,2022-01-21,jb001,1.34
116226,2022-01-20,jb001,1.36
116221,2022-01-19,jb001,1.4
116213,2022-01-18,jb001,1.44
116208,2022-01-17,jb001,1.44
116201,2022-01-16,jb001,1.44
116194,2022-01-15,jb001,1.46
116183,2022-01-14,jb001,1.48
116177,2022-01-13,jb001,1.48
116173,2022-01-12,jb001,1.48
116163,2022-01-11,jb001,1.5
116161,2022-01-10,jb001,1.5
116154,2022-01-09,jb001,1.52
116141,2022-01-08,jb001,1.58
116138,2022-01-07,jb001,1.56
116132,2022-01-06,jb001,1.56
116123,2022-01-05,jb001,1.56
116116,2022-01-04,jb001,1.6
116112,2022-01-03,jb001,1.6
116100,2022-01-02,jb001,1.6
116092,2022-01-01,jb001,1.6
116073,2021-12-25,jb001,1.66
116067,2021-12-24,jb001,1.66
116065,2021-12-23,jb001,1.7
116061,2021-12-22,jb001,1.7
116054,2021-12-21,jb001,1.74
116052,2021-12-20,jb001,1.78
116048,2021-12-19,jb001,1.82
116043,2021-12-18,jb001,1.84
116041,2021-12-17,jb001,1.86
116037,2021-12-16,jb001,1.86
116030,2021-12-15,jb001,1.9
116029,2021-12-14,jb001,1.9
116022,2021-12-13,jb001,1.98
116020,2021-12-12,jb001,1.9
116017,2021-12-11,jb001,1.94
116012,2021-12-10,jb001,2.0
116009,2021-12-09,jb001,2.0
116007,2021-12-08,jb001,2.0
116003,2021-12-07,jb001,2.12
115998,2021-12-06,jb001,2.3
115993,2021-12-05,jb001,2.3
115990,2021-12-04,jb001,2.46
115987,2021-12-03,jb001,2.8
115981,2021-12-02,jb001,2.42
115977,2021-12-01,jb001,3.42
115975,2021-11-30,jb001,2.7
115969,2021-11-29,jb001,2.5
115965,2021-11-28,jb001,2.64
115962,2021-11-27,jb001,2.44
115957,2021-11-26,jb001,2.44
115955,2021-11-25,jb001,2.7
115948,2021-11-24,jb001,2.74
115945,2021-11-23,jb001,2.8
115942,2021-11-22,jb001,2.84
115938,2021-11-21,jb001,2.8
115935,2021-11-20,jb001,2.76
115929,2021-11-19,jb001,2.7
115926,2021-11-18,jb001,2.7
115921,2021-11-17,jb001,2.16
115917,2021-11-16,jb001,2.16
115912,2021-11-15,jb001,2.16
115909,2021-11-14,jb001,2.2
115907,2021-11-13,jb001,2.24
115902,2021-11-12,jb001,2.28
115898,2021-11-11,jb001,2.28
115893,2021-11-10,jb001,2.3
115888,2021-11-09,jb001,2.2
115884,2021-11-08,jb001,2.28
115880,2021-11-07,jb001,2.42
115878,2021-11-06,jb001,2.58
115873,2021-11-05,jb001,2.68
115868,2021-11-04,jb001,2.66
115864,2021-11-03,jb001,2.66
115860,2021-11-02,jb001,2.82
115857,2021-11-01,jb001,2.9
115854,2021-10-31,jb001,3.0
115847,2021-10-30,jb001,3.1
115845,2021-10-29,jb001,3.1
115841,2021-10-28,jb001,3.16
115837,2021-10-27,jb001,3.14
115832,2021-10-26,jb001,3.12
115827,2021-10-25,jb001,3.12
115823,2021-10-24,jb001,3.0
115821,2021-10-23,jb001,3.12
115818,2021-10-22,jb001,3.1
115814,2021-10-21,jb001,3.14
115807,2021-10-20,jb001,3.14
115802,2021-10-19,jb001,3.1
115800,2021-10-18,jb001,3.1
115793,2021-10-17,jb001,2.9
115788,2021-10-16,jb001,2.9
115785,2021-10-15,jb001,2.94
115780,2021-10-14,jb001,3.0
115773,2021-10-13,jb001,2.96
115768,2021-10-12,jb001,2.92
115763,2021-10-11,jb001,2.92
115762,2021-10-10,jb001,2.24
115756,2021-10-09,jb001,2.1
115751,2021-10-08,jb001,1.96
115750,2021-10-07,jb001,2.96
115746,2021-10-06,jb001,2.96
115740,2021-10-05,jb001,2.94
115738,2021-10-04,jb001,2.94
115732,2021-10-03,jb001,2.92
115727,2021-10-02,jb001,2.92
115723,2021-10-01,jb001,1.94
115721,2021-09-30,jb001,1.92
115715,2021-09-29,jb001,1.92
115711,2021-09-28,jb001,1.94
115707,2021-09-27,jb001,1.96
115706,2021-09-26,jb001,1.96
115700,2021-09-25,jb001,1.96
115695,2021-09-24,jb001,1.94
115692,2021-09-23,jb001,1.94
115687,2021-09-22,jb001,1.94
115683,2021-09-21,jb001,1.94
115682,2021-09-20,jb001,1.96
115676,2021-09-19,jb001,1.94
115673,2021-09-18,jb001,1.98
115670,2021-09-17,jb001,1.98
115663,2021-09-16,jb001,1.9
115661,2021-09-15,jb001,1.9
